address,type,symbol
0x102f74d8,global,?n@?1???$doDeclare@$1?sBodyGyro@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f74dc,global,??_B?1???$doDeclare@$1?sBodyGyro@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f74e0,global,?n@?1???$doDeclare@$1?sBodyForce@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f74e4,global,??_B?1???$doDeclare@$1?sBodyForce@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f74e8,global,?n@?1???$doDeclare@$1?sBodyThrust@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f74ec,global,??_B?1???$doDeclare@$1?sBodyThrust@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f74f0,global,?n@?1???$doDeclare@$1?sBodyPosition@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f74f4,global,??_B?1???$doDeclare@$1?sBodyPosition@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f74f8,global,?n@?1???$doDeclare@$1?sBodyVelocity@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f74fc,global,??_B?1???$doDeclare@$1?sBodyVelocity@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f7500,global,?n@?1???$doDeclare@$1?sRocket@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f7504,global,??_B?1???$doDeclare@$1?sRocket@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f7508,global,?n@?1???$doDeclare@$1?sMessage@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f750c,global,??_B?1???$doDeclare@$1?sMessage@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f7510,global,?n@?1???$doDeclare@$1?sHint@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f7514,global,??_B?1???$doDeclare@$1?sHint@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f7518,global,?n@?1???$doDeclare@$1?sObjectValue@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f751c,global,??_B?1???$doDeclare@$1?sObjectValue@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f7520,global,?n@?1???$doDeclare@$1?sVisit@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f7524,global,??_B?1???$doDeclare@$1?sVisit@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f7528,global,?n@?1???$doDeclare@$1?sDebrisService@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f752c,global,??_B?1???$doDeclare@$1?sDebrisService@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f7530,global,?n@?1???$doDeclare@$1?sTimerService@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f7534,global,??_B?1???$doDeclare@$1?sTimerService@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f7538,global,?n@?1???$doDeclare@$1?sSeat@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f753c,global,??_B?1???$doDeclare@$1?sSeat@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f7540,global,?n@?1???$doDeclare@$1?sSpawnLocation@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f7544,global,??_B?1???$doDeclare@$1?sSpawnLocation@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f7548,global,?n@?1???$doDeclare@$1?sSpawnerService@RBX@@3QBDB@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f754c,global,??_B?1???$doDeclare@$1?sSpawnerService@RBX@@3QBDB@Name@RBX@@CAABV01@XZ@51
0x102f7550,global,?flag@?1???$declare@$1?sShirtGraphic@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102f7554,global,?flag@?1???$declare@$1?sShirt@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102f7558,global,?flag@?1???$declare@$1?sBodyColors@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102f755c,global,?flag@?1???$declare@$1?sSkin@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102f7560,global,?flag@?1???$declare@$1?sExplosion@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f7564,global,?flag@?1???$declare@$1?sMotorFeature@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102f7568,global,?flag@?1???$declare@$1?sHole@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102f756c,global,?flag@?1???$declare@$1?sVelocityMotor@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102f7570,global,?flag@?1???$declare@$1?sFlagStand@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f7574,global,?flag@?1???$declare@$1?sFlagStandService@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102f7578,global,?flag@?1???$declare@$1?sForceField@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f757c,global,?flag@?1???$declare@$1?sGeometryService@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f7580,global,?flag@?1???$declare@$1?sBodyGyro@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f7584,global,?flag@?1???$declare@$1?sBodyForce@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f7588,global,?flag@?1???$declare@$1?sBodyThrust@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f758c,global,?flag@?1???$declare@$1?sBodyPosition@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f7590,global,?flag@?1???$declare@$1?sBodyVelocity@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f7594,global,?flag@?1???$declare@$1?sRocket@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f7598,global,?flag@?1???$declare@$1?sMessage@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f759c,global,?flag@?1???$declare@$1?sHint@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f75a0,global,?flag@?1???$declare@$1?sObjectValue@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f75a4,global,?flag@?1???$declare@$1?sVisit@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f75a8,global,?flag@?1???$declare@$1?sDebrisService@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f75ac,global,?flag@?1???$declare@$1?sTimerService@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f75b0,global,?flag@?1???$declare@$1?sSeat@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f75b4,global,?flag@?1???$declare@$1?sSpawnLocation@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f75b8,global,?flag@?1???$declare@$1?sSpawnerService@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102f75c0,global,?foo@?1??classDescriptor@?$Described@VAccoutrement@RBX@@$1?sAccoutrement@2@3QBDBV?$FactoryProduct@VAccoutrement@RBX@@VInstance@2@$1?sAccoutrement@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7648,global,??_B?1??classDescriptor@?$Described@VAccoutrement@RBX@@$1?sAccoutrement@2@3QBDBV?$FactoryProduct@VAccoutrement@RBX@@VInstance@2@$1?sAccoutrement@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7650,global,?foo@?1??classDescriptor@?$Described@VHat@RBX@@$1?sHat@2@3QBDBV?$FactoryProduct@VHat@RBX@@VAccoutrement@2@$1?sHat@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f76d8,global,??_B?1??classDescriptor@?$Described@VHat@RBX@@$1?sHat@2@3QBDBV?$FactoryProduct@VHat@RBX@@VAccoutrement@2@$1?sHat@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f76e0,global,?foo@?1??classDescriptor@?$Described@VStarterPackService@RBX@@$1?sStarterPackService@2@3QBDBV?$FactoryProduct@VStarterPackService@RBX@@VHopper@2@$1?sStarterPackService@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7768,global,??_B?1??classDescriptor@?$Described@VStarterPackService@RBX@@$1?sStarterPackService@2@3QBDBV?$FactoryProduct@VStarterPackService@RBX@@VHopper@2@$1?sStarterPackService@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7770,global,?foo@?1??classDescriptor@?$Described@VLegacyHopperService@RBX@@$1?sLegacyHopperService@2@3QBDBV?$FactoryProduct@VLegacyHopperService@RBX@@VHopper@2@$1?sLegacyHopperService@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f77f8,global,??_B?1??classDescriptor@?$Described@VLegacyHopperService@RBX@@$1?sLegacyHopperService@2@3QBDBV?$FactoryProduct@VLegacyHopperService@RBX@@VHopper@2@$1?sLegacyHopperService@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7800,global,?foo@?1??classDescriptor@?$Described@VBackpack@RBX@@$1?sBackpack@2@3QBDBV?$FactoryProduct@VBackpack@RBX@@VHopper@2@$1?sBackpack@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7888,global,??_B?1??classDescriptor@?$Described@VBackpack@RBX@@$1?sBackpack@2@3QBDBV?$FactoryProduct@VBackpack@RBX@@VHopper@2@$1?sBackpack@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7890,global,?foo@?1??classDescriptor@?$Described@VShirtGraphic@RBX@@$1?sShirtGraphic@2@3QBDBV?$FactoryProduct@VShirtGraphic@RBX@@VCharacterAppearance@2@$1?sShirtGraphic@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7918,global,??_B?1??classDescriptor@?$Described@VShirtGraphic@RBX@@$1?sShirtGraphic@2@3QBDBV?$FactoryProduct@VShirtGraphic@RBX@@VCharacterAppearance@2@$1?sShirtGraphic@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7920,global,?foo@?1??classDescriptor@?$Described@VBodyColors@RBX@@$1?sBodyColors@2@3QBDBV?$FactoryProduct@VBodyColors@RBX@@VCharacterAppearance@2@$1?sBodyColors@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f79a8,global,??_B?1??classDescriptor@?$Described@VBodyColors@RBX@@$1?sBodyColors@2@3QBDBV?$FactoryProduct@VBodyColors@RBX@@VCharacterAppearance@2@$1?sBodyColors@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f79b0,global,?foo@?1??classDescriptor@?$Described@VExplosion@RBX@@$1?sExplosion@2@3PADAV?$FactoryProduct@VExplosion@RBX@@VInstance@2@$1?sExplosion@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7a38,global,??_B?1??classDescriptor@?$Described@VExplosion@RBX@@$1?sExplosion@2@3PADAV?$FactoryProduct@VExplosion@RBX@@VInstance@2@$1?sExplosion@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7a40,global,?foo@?1??classDescriptor@?$Described@VFlagStandService@RBX@@$1?sFlagStandService@2@3QBDBV?$FactoryProduct@VFlagStandService@RBX@@VInstance@2@$1?sFlagStandService@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7ac8,global,??_B?1??classDescriptor@?$Described@VFlagStandService@RBX@@$1?sFlagStandService@2@3QBDBV?$FactoryProduct@VFlagStandService@RBX@@VInstance@2@$1?sFlagStandService@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7ad0,global,?foo@?1??classDescriptor@?$Described@VForceField@RBX@@$1?sForceField@2@3PADAV?$FactoryProduct@VForceField@RBX@@VInstance@2@$1?sForceField@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7b58,global,??_B?1??classDescriptor@?$Described@VForceField@RBX@@$1?sForceField@2@3PADAV?$FactoryProduct@VForceField@RBX@@VInstance@2@$1?sForceField@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7b60,global,?foo@?1??classDescriptor@?$Described@VGameSettings@RBX@@$1?sGameSettings@2@3QBDBV?$FactoryProduct@VGameSettings@RBX@@VItem@GlobalSettings@2@$1?sGameSettings@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7be8,global,??_B?1??classDescriptor@?$Described@VGameSettings@RBX@@$1?sGameSettings@2@3QBDBV?$FactoryProduct@VGameSettings@RBX@@VItem@GlobalSettings@2@$1?sGameSettings@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7bf0,global,?foo@?1??classDescriptor@?$Described@VGeometryService@RBX@@$1?sGeometryService@2@3PADAV?$FactoryProduct@VGeometryService@RBX@@VInstance@2@$1?sGeometryService@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7c78,global,??_B?1??classDescriptor@?$Described@VGeometryService@RBX@@$1?sGeometryService@2@3PADAV?$FactoryProduct@VGeometryService@RBX@@VInstance@2@$1?sGeometryService@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7c80,global,?foo@?1??classDescriptor@?$Described@VLocalBackpackItem@RBX@@$1?sLocalBackpackItem@2@3QBDBV?$FactoryProduct@VLocalBackpackItem@RBX@@VWidget@2@$1?sLocalBackpackItem@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7d08,global,??_B?1??classDescriptor@?$Described@VLocalBackpackItem@RBX@@$1?sLocalBackpackItem@2@3QBDBV?$FactoryProduct@VLocalBackpackItem@RBX@@VWidget@2@$1?sLocalBackpackItem@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7d10,global,?foo@?1??classDescriptor@?$Described@VLocalBackpack@RBX@@$1?sLocalBackpack@2@3QBDBV?$FactoryProduct@VLocalBackpack@RBX@@VRelativePanel@2@$1?sLocalBackpack@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7d98,global,??_B?1??classDescriptor@?$Described@VLocalBackpack@RBX@@$1?sLocalBackpack@2@3QBDBV?$FactoryProduct@VLocalBackpack@RBX@@VRelativePanel@2@$1?sLocalBackpack@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7da0,global,?foo@?1??classDescriptor@?$Described@VMessage@RBX@@$1?sMessage@2@3PADAV?$FactoryProduct@VMessage@RBX@@VInstance@2@$1?sMessage@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7e28,global,??_B?1??classDescriptor@?$Described@VMessage@RBX@@$1?sMessage@2@3PADAV?$FactoryProduct@VMessage@RBX@@VInstance@2@$1?sMessage@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7e30,global,?foo@?1??classDescriptor@?$Described@VHint@RBX@@$1?sHint@2@3PADAV?$FactoryProduct@VHint@RBX@@VMessage@2@$1?sHint@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7eb8,global,??_B?1??classDescriptor@?$Described@VHint@RBX@@$1?sHint@2@3PADAV?$FactoryProduct@VHint@RBX@@VMessage@2@$1?sHint@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7ec0,global,?foo@?1??classDescriptor@?$Described@VVisit@RBX@@$1?sVisit@2@3PADAV?$FactoryProduct@VVisit@RBX@@VInstance@2@$1?sVisit@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7f48,global,??_B?1??classDescriptor@?$Described@VVisit@RBX@@$1?sVisit@2@3PADAV?$FactoryProduct@VVisit@RBX@@VInstance@2@$1?sVisit@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7f50,global,?foo@?1??classDescriptor@?$Described@VControllerService@RBX@@$1?sControllerService@2@3PADAV?$FactoryProduct@VControllerService@RBX@@VInstance@2@$1?sControllerService@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f7fd8,global,??_B?1??classDescriptor@?$Described@VControllerService@RBX@@$1?sControllerService@2@3PADAV?$FactoryProduct@VControllerService@RBX@@VInstance@2@$1?sControllerService@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f7fe0,global,?foo@?1??classDescriptor@?$Described@VDebrisService@RBX@@$1?sDebrisService@2@3PADAV?$FactoryProduct@VDebrisService@RBX@@VInstance@2@$1?sDebrisService@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f8068,global,??_B?1??classDescriptor@?$Described@VDebrisService@RBX@@$1?sDebrisService@2@3PADAV?$FactoryProduct@VDebrisService@RBX@@VInstance@2@$1?sDebrisService@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f8070,global,?foo@?1??classDescriptor@?$Described@VTimerService@RBX@@$1?sTimerService@2@3PADAV?$FactoryProduct@VTimerService@RBX@@VInstance@2@$1?sTimerService@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f80f8,global,??_B?1??classDescriptor@?$Described@VTimerService@RBX@@$1?sTimerService@2@3PADAV?$FactoryProduct@VTimerService@RBX@@VInstance@2@$1?sTimerService@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f8100,global,?foo@?1??classDescriptor@?$Described@VSpawnerService@RBX@@$1?sSpawnerService@2@3QBDBV?$FactoryProduct@VSpawnerService@RBX@@VInstance@2@$1?sSpawnerService@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f8188,global,??_B?1??classDescriptor@?$Described@VSpawnerService@RBX@@$1?sSpawnerService@2@3QBDBV?$FactoryProduct@VSpawnerService@RBX@@VInstance@2@$1?sSpawnerService@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f8190,global,?foo@?1??classDescriptor@?$Described@VHumanoid@RBX@@$1?sHumanoid@2@3PADAV?$FactoryProduct@VHumanoid@RBX@@VInstance@2@$1?sHumanoid@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f8218,global,??_B?1??classDescriptor@?$Described@VHumanoid@RBX@@$1?sHumanoid@2@3PADAV?$FactoryProduct@VHumanoid@RBX@@VInstance@2@$1?sHumanoid@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f8220,global,?foo@?1??classDescriptor@?$Described@VFeature@RBX@@$1?sFeature@2@3QBDBV?$NonFactoryProduct@VInstance@RBX@@$1?sFeature@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f82a8,global,??_B?1??classDescriptor@?$Described@VFeature@RBX@@$1?sFeature@2@3QBDBV?$NonFactoryProduct@VInstance@RBX@@$1?sFeature@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f82b0,global,?foo@?1??classDescriptor@?$Described@VBackpackItem@RBX@@$1?sBackpackItem@2@3QBDBV?$NonFactoryProduct@VWidget@RBX@@$1?sBackpackItem@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f8338,global,??_B?1??classDescriptor@?$Described@VBackpackItem@RBX@@$1?sBackpackItem@2@3QBDBV?$NonFactoryProduct@VWidget@RBX@@$1?sBackpackItem@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f8340,global,?foo@?1??classDescriptor@?$Described@VJointInstance@RBX@@$1?sJointInstance@2@3QBDBV?$NonFactoryProduct@VInstance@RBX@@$1?sJointInstance@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f83c8,global,??_B?1??classDescriptor@?$Described@VJointInstance@RBX@@$1?sJointInstance@2@3QBDBV?$NonFactoryProduct@VInstance@RBX@@$1?sJointInstance@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f83d0,global,?foo@?1??classDescriptor@?$Described@VObjectValue@RBX@@$1?sObjectValue@2@3PADAV?$FactoryProduct@VObjectValue@RBX@@VInstance@2@$1?sObjectValue@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f8458,global,??_B?1??classDescriptor@?$Described@VObjectValue@RBX@@$1?sObjectValue@2@3PADAV?$FactoryProduct@VObjectValue@RBX@@VInstance@2@$1?sObjectValue@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f8460,global,?foo@?1??classDescriptor@?$Described@VGlobalSettings@RBX@@$1?sGlobalSettings@2@3QBDBV?$NonFactoryProduct@VServiceProvider@RBX@@$1?sGlobalSettings@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f84e8,global,??_B?1??classDescriptor@?$Described@VGlobalSettings@RBX@@$1?sGlobalSettings@2@3QBDBV?$NonFactoryProduct@VServiceProvider@RBX@@$1?sGlobalSettings@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f84f0,global,?foo@?1??classDescriptor@?$Described@VMotorFeature@RBX@@$1?sMotorFeature@2@3QBDBV?$FactoryProduct@VMotorFeature@RBX@@VFeature@2@$1?sMotorFeature@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f8578,global,??_B?1??classDescriptor@?$Described@VMotorFeature@RBX@@$1?sMotorFeature@2@3QBDBV?$FactoryProduct@VMotorFeature@RBX@@VFeature@2@$1?sMotorFeature@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f8580,global,?foo@?1??classDescriptor@?$Described@VHole@RBX@@$1?sHole@2@3QBDBV?$FactoryProduct@VHole@RBX@@VFeature@2@$1?sHole@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f8608,global,??_B?1??classDescriptor@?$Described@VHole@RBX@@$1?sHole@2@3QBDBV?$FactoryProduct@VHole@RBX@@VFeature@2@$1?sHole@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f8610,global,?foo@?1??classDescriptor@?$Described@VAutoJoint@RBX@@$1?sAutoJoint@2@3QBDBV?$NonFactoryProduct@VJointInstance@RBX@@$1?sAutoJoint@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f8698,global,??_B?1??classDescriptor@?$Described@VAutoJoint@RBX@@$1?sAutoJoint@2@3QBDBV?$NonFactoryProduct@VJointInstance@RBX@@$1?sAutoJoint@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f86a0,global,?foo@?1??classDescriptor@?$Described@VTool@RBX@@$1?sTool@2@3QBDBV?$FactoryProduct@VTool@RBX@@VBackpackItem@2@$1?sTool@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f8728,global,??_B?1??classDescriptor@?$Described@VTool@RBX@@$1?sTool@2@3QBDBV?$FactoryProduct@VTool@RBX@@VBackpackItem@2@$1?sTool@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f8730,global,?foo@?1??classDescriptor@?$Described@VPartInstance@RBX@@$1?sPart@2@3PADAV?$FactoryProduct@VPartInstance@RBX@@VPVInstance@2@$1?sPart@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f87b8,global,??_B?1??classDescriptor@?$Described@VPartInstance@RBX@@$1?sPart@2@3PADAV?$FactoryProduct@VPartInstance@RBX@@VPVInstance@2@$1?sPart@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f87c0,global,?foo@?1??classDescriptor@?$Described@VSnap@RBX@@$1?sSnap@2@3QBDBV?$FactoryProduct@VSnap@RBX@@VAutoJoint@2@$1?sSnap@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f8848,global,??_B?1??classDescriptor@?$Described@VSnap@RBX@@$1?sSnap@2@3QBDBV?$FactoryProduct@VSnap@RBX@@VAutoJoint@2@$1?sSnap@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f8850,global,?foo@?1??classDescriptor@?$Described@VWeld@RBX@@$1?sWeld@2@3QBDBV?$FactoryProduct@VWeld@RBX@@VAutoJoint@2@$1?sWeld@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f88d8,global,??_B?1??classDescriptor@?$Described@VWeld@RBX@@$1?sWeld@2@3QBDBV?$FactoryProduct@VWeld@RBX@@VAutoJoint@2@$1?sWeld@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f88e0,global,?foo@?1??classDescriptor@?$Described@VGlue@RBX@@$1?sGlue@2@3QBDBV?$FactoryProduct@VGlue@RBX@@VAutoJoint@2@$1?sGlue@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f8968,global,??_B?1??classDescriptor@?$Described@VGlue@RBX@@$1?sGlue@2@3QBDBV?$FactoryProduct@VGlue@RBX@@VAutoJoint@2@$1?sGlue@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f8970,global,?foo@?1??classDescriptor@?$Described@VRotate@RBX@@$1?sRotate@2@3QBDBV?$FactoryProduct@VRotate@RBX@@VAutoJoint@2@$1?sRotate@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f89f8,global,??_B?1??classDescriptor@?$Described@VRotate@RBX@@$1?sRotate@2@3QBDBV?$FactoryProduct@VRotate@RBX@@VAutoJoint@2@$1?sRotate@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f8a00,global,?foo@?1??classDescriptor@?$Described@VRotateP@RBX@@$1?sRotateP@2@3QBDBV?$FactoryProduct@VRotateP@RBX@@VAutoJoint@2@$1?sRotateP@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f8a88,global,??_B?1??classDescriptor@?$Described@VRotateP@RBX@@$1?sRotateP@2@3QBDBV?$FactoryProduct@VRotateP@RBX@@VAutoJoint@2@$1?sRotateP@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
