address,size,symbol,name
0x100f2c70,0x65,?classDescriptor@?$Described@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@$1?sColor3Value@2@3PADAV?$FactoryProduct@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sColor3Value@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ,
0x100f2ce0,0xc2,??0?$SignalDesc@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@QAE@PBD0@Z,
0x100f2fd0,0x65,??0TSignalInstance@?$TSignalDesc@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@QAE@PAVSignalSource@23@ABVSignalDescriptor@23@@Z,
0x100f3040,0x65,??0TSignalInstance@?$TSignalDesc@$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@QAE@PAVSignalSource@23@ABVSignalDescriptor@23@@Z,
0x100f30b0,0x65,??0TSignalInstance@?$TSignalDesc@$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@QAE@PAVSignalSource@23@ABVSignalDescriptor@23@@Z,
0x100f3190,0x65,??0TSignalInstance@?$TSignalDesc@$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@QAE@PAVSignalSource@23@ABVSignalDescriptor@23@@Z,
0x100f3510,0xd2,??$?0V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@@?$BoundProp@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$00@Reflection@RBX@@QAE@PBD0PQ?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@2@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@P832@AEXABVPropertyDescriptor@12@@ZW4Functionality@612@@Z,
0x100f35f0,0xd2,??$?0V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@@?$BoundProp@VVector3@G3D@@$00@Reflection@RBX@@QAE@PBD0PQ?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@2@VVector3@G3D@@P832@AEXABVPropertyDescriptor@12@@ZW4Functionality@612@@Z,
0x100f36d0,0xd2,??$?0V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@@?$BoundProp@VCoordinateFrame@G3D@@$00@Reflection@RBX@@QAE@PBD0PQ?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@2@VCoordinateFrame@G3D@@P832@AEXABVPropertyDescriptor@12@@ZW4Functionality@612@@Z,
0x100f37b0,0xd2,??$?0V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@@?$BoundProp@VColor3@G3D@@$00@Reflection@RBX@@QAE@PBD0PQ?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@2@VColor3@G3D@@P832@AEXABVPropertyDescriptor@12@@ZW4Functionality@612@@Z,
0x100f3c70,0x66,?newSignalInstance@?$TSignalDesc@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@EBEPAVSignalInstance@23@AAVSignalSource@23@@Z,
0x100f3ce0,0x66,?newSignalInstance@?$TSignalDesc@$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@EBEPAVSignalInstance@23@AAVSignalSource@23@@Z,
0x100f3d50,0x66,?newSignalInstance@?$TSignalDesc@$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@EBEPAVSignalInstance@23@AAVSignalSource@23@@Z,
0x100f3dc0,0x66,?newSignalInstance@?$TSignalDesc@$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@EBEPAVSignalInstance@23@AAVSignalSource@23@@Z,
0x100f4110,0x8f,??0?$DescribedCreatable@V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@VInstance@2@$1?sStringValue@2@3PADA@RBX@@IAE@XZ,
0x100f41f0,0x8f,??0?$DescribedCreatable@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sVector3Value@2@3PADA@RBX@@IAE@XZ,
0x100f4290,0x8f,??0?$DescribedCreatable@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VInstance@2@$1?sCFrameValue@2@3PADA@RBX@@IAE@XZ,
0x100f4330,0x8f,??0?$DescribedCreatable@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sColor3Value@2@3PADA@RBX@@IAE@XZ,
0x100f43f0,0x1f,??_E?$DescribedCreatable@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sColor3Value@2@3PADA@RBX@@UAEPAXI@Z,
0x100f47c0,0xce,??0?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@QAE@XZ,
0x100f4910,0x50,??1?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@UAE@XZ,
0x100f4960,0x1f,??_E?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@UAEPAXI@Z,
0x100f4980,0xdc,??0?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@QAE@XZ,
0x100f4aa0,0xe7,??0?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@QAE@XZ,
0x100f4bd0,0x1f,??_E?$DescribedCreatable@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VInstance@2@$1?sCFrameValue@2@3PADA@RBX@@UAEPAXI@Z,
0x100f4bf0,0xdc,??0?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@QAE@XZ,
0x100f5c50,0x78,??$create@V?$Value@H$1?sIntValue@RBX@@3PADA@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@V?$Value@H$1?sIntValue@RBX@@3PADA@RBX@@@boost@@XZ,
0x100f5cd0,0x78,??$create@V?$Value@_N$1?sBoolValue@RBX@@3PADA@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@V?$Value@_N$1?sBoolValue@RBX@@3PADA@RBX@@@boost@@XZ,
0x100f5d50,0x78,??$create@V?$Value@N$1?sDoubleValue@RBX@@3PADA@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@V?$Value@N$1?sDoubleValue@RBX@@3PADA@RBX@@@boost@@XZ,
0x100f5dd0,0x78,??$create@V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@@boost@@XZ,
0x100f5e50,0x78,??$create@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@@boost@@XZ,
0x100f5ed0,0x78,??$create@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@@boost@@XZ,
0x100f5f50,0x78,??$create@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@@boost@@XZ,
0x100f5fd0,0x78,??$create@V?$Value@VBrickColor@RBX@@$1?sBrickColorValue@2@3PADA@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@V?$Value@VBrickColor@RBX@@$1?sBrickColorValue@2@3PADA@RBX@@@boost@@XZ,
0x100f6520,0xaf,?create@Creator@?$FactoryProduct@V?$Value@H$1?sIntValue@RBX@@3PADA@RBX@@VInstance@2@$1?sIntValue@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ,
0x100f65d0,0xaf,?create@Creator@?$FactoryProduct@V?$Value@_N$1?sBoolValue@RBX@@3PADA@RBX@@VInstance@2@$1?sBoolValue@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ,
0x100f6680,0xaf,?create@Creator@?$FactoryProduct@V?$Value@N$1?sDoubleValue@RBX@@3PADA@RBX@@VInstance@2@$1?sDoubleValue@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ,
0x100f6730,0xaf,?create@Creator@?$FactoryProduct@V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@VInstance@2@$1?sStringValue@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ,
0x100f67e0,0xaf,?create@Creator@?$FactoryProduct@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sVector3Value@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ,
0x100f6890,0xaf,?create@Creator@?$FactoryProduct@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VInstance@2@$1?sCFrameValue@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ,
0x100f6940,0xaf,?create@Creator@?$FactoryProduct@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sColor3Value@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ,
0x100f69f0,0xaf,?create@Creator@?$FactoryProduct@V?$Value@VBrickColor@RBX@@$1?sBrickColorValue@2@3PADA@RBX@@VInstance@2@$1?sBrickColorValue@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ,
0x100f6aa0,0x73,?fire@?$SignalDescImpl@$00$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@QAEXPAVSignalSource@23@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x100f7370,0x33,?onValueChanged@?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@AAEXABVPropertyDescriptor@Reflection@2@@Z,
0x100f73b0,0x67,?onValueChanged@?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@AAEXABVPropertyDescriptor@Reflection@2@@Z,
0x100f7420,0x85,?onValueChanged@?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@AAEXABVPropertyDescriptor@Reflection@2@@Z,
0x100f74b0,0x67,?onValueChanged@?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@AAEXABVPropertyDescriptor@Reflection@2@@Z,
0x100f7600,0x5b,?setValue@?$BoundPropGetSet@V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@@?$BoundProp@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$00@Reflection@RBX@@UBEXPAVDescribedBase@34@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x100f84f0,0xdb,?connectGeneric@?$SignalDescImpl@$00$$A6AXH@Z@Reflection@RBX@@MBE?AVconnection@signals@boost@@PAVSignalInstance@23@PAVGenericSlotWrapper@23@W4connect_position@56@@Z,
0x100f85d0,0xdb,?connectGeneric@?$SignalDescImpl@$00$$A6AXN@Z@Reflection@RBX@@MBE?AVconnection@signals@boost@@PAVSignalInstance@23@PAVGenericSlotWrapper@23@W4connect_position@56@@Z,
0x100f86b0,0xdb,?connectGeneric@?$SignalDescImpl@$00$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@MBE?AVconnection@signals@boost@@PAVSignalInstance@23@PAVGenericSlotWrapper@23@W4connect_position@56@@Z,
0x100f8790,0xdb,?connectGeneric@?$SignalDescImpl@$00$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@MBE?AVconnection@signals@boost@@PAVSignalInstance@23@PAVGenericSlotWrapper@23@W4connect_position@56@@Z,
0x100f8870,0xdb,?connectGeneric@?$SignalDescImpl@$00$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@MBE?AVconnection@signals@boost@@PAVSignalInstance@23@PAVGenericSlotWrapper@23@W4connect_position@56@@Z,
0x100f8950,0xdb,?connectGeneric@?$SignalDescImpl@$00$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@MBE?AVconnection@signals@boost@@PAVSignalInstance@23@PAVGenericSlotWrapper@23@W4connect_position@56@@Z,
0x100f8a30,0xdb,?connectGeneric@?$SignalDescImpl@$00$$A6AXVBrickColor@RBX@@@Z@Reflection@RBX@@MBE?AVconnection@signals@boost@@PAVSignalInstance@23@PAVGenericSlotWrapper@23@W4connect_position@56@@Z,
0x100f8b10,0x50,?setUploadUrl@Visit@RBX@@QAEXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x100f8b60,0x24,?getUploadUrl@Visit@RBX@@QAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
0x100f8be0,0x55,?declareSignature@?$BoundFuncDesc@VVisit@RBX@@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@H@Z$01@Reflection@RBX@@AAEXPBD0@Z,
0x100f8d60,0x14f,?ping@Visit@RBX@@SA?AW4work_result@worker_thread@2@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@H@Z,
0x100f95d0,0x9f,??0?$BoundFuncDesc@VVisit@RBX@@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z$00@Reflection@RBX@@QAE@P8Visit@2@AEXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@ZPBD2W4Security@FunctionDescriptor@12@@Z,
0x100f9670,0xe0,?execute@?$BoundFuncDesc@VVisit@RBX@@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z$00@Reflection@RBX@@UBEXPAVDescribedBase@23@AAVArguments@FunctionDescriptor@23@@Z,
0x100f9750,0x6c,??0?$BoundFuncDesc@VVisit@RBX@@$$A6A?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ$0A@@Reflection@RBX@@QAE@P8Visit@2@AE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZPBDW4Security@FunctionDescriptor@12@@Z,
0x100f97c0,0x5a,?execute@?$BoundFuncDesc@VVisit@RBX@@$$A6A?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ$0A@@Reflection@RBX@@UBEXPAVDescribedBase@23@AAVArguments@FunctionDescriptor@23@@Z,
0x100f9820,0x8f,??0?$BoundFuncDesc@VVisit@RBX@@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@H@Z$01@Reflection@RBX@@QAE@P8Visit@2@AEXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@H@ZPBD22W4Security@FunctionDescriptor@12@@Z,
0x100f98b0,0x135,?execute@?$BoundFuncDesc@VVisit@RBX@@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@H@Z$01@Reflection@RBX@@UBEXPAVDescribedBase@23@AAVArguments@FunctionDescriptor@23@@Z,
0x100f9c80,0x15c,?setPing@Visit@RBX@@QAEXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@H@Z,
0x100f9e40,0x55,?declareSignature@?$BoundFuncDesc@VDebrisService@RBX@@$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@N@Z$01@Reflection@RBX@@AAEXPBD0@Z,
0x100fa0d0,0x5b,??$getset@P8DebrisService@RBX@@BEHXZP812@AEXH@Z@?$PropDescriptor@VDebrisService@RBX@@H@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@H@Reflection@RBX@@@std@@P8DebrisService@2@BEHXZP852@AEXH@Z@Z,
0x100fafb0,0xb1,??0?$BoundFuncDesc@VDebrisService@RBX@@$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@N@Z$01@Reflection@RBX@@QAE@P8DebrisService@2@AEXV?$shared_ptr@VInstance@RBX@@@boost@@N@ZPBD22NW4Security@FunctionDescriptor@12@@Z,
0x100fb070,0x14d,?execute@?$BoundFuncDesc@VDebrisService@RBX@@$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@N@Z$01@Reflection@RBX@@UBEXPAVDescribedBase@23@AAVArguments@FunctionDescriptor@23@@Z,
0x100fb270,0x12b,?addItem@DebrisService@RBX@@QAEXV?$shared_ptr@VInstance@RBX@@@boost@@N@Z,
0x100fba10,0x14c,?delay@TimerService@RBX@@QAEXV?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@N@Z,
0x100fca60,0x47,?connect@?$TSignalDesc@$$A6AX_N@Z@Reflection@RBX@@QAE?AVconnection@signals@boost@@PAVSignalSource@23@ABV?$slot@V?$function@$$A6AX_N@ZV?$allocator@X@std@@@boost@@@6@H@Z,
0x100fe770,0x36f,?SpawnPlayer@SpawnerService@RBX@@QAEXV?$shared_ptr@VModelInstance@RBX@@@boost@@PAVPlayer@Network@2@@Z,
0x100ff530,0x20,?convertToString@?$StringConverter@VContentId@RBX@@@RBX@@SA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@ABVContentId@2@@Z,
0x100ff580,0x7d,?convertToValue@?$StringConverter@VContentId@RBX@@@RBX@@SA_NABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AAVContentId@2@@Z,
0x100ff770,0x5b,??$getset@P8Decal@RBX@@BE?AVTextureId@2@XZP812@AEXV32@@Z@?$PropDescriptor@VDecal@RBX@@VTextureId@2@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@VTextureId@RBX@@@Reflection@RBX@@@std@@P8Decal@2@BE?AVTextureId@2@XZP852@AEXV62@@Z@Z,
0x100ff960,0xb4,?setStringValue@?$TypedPropertyDescriptor@VContentId@RBX@@@Reflection@RBX@@UBE_NPAVDescribedBase@23@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x10101910,0x20,?getStringValue@?$SurfaceDescriptor@$00@RBX@@UBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PBVDescribedBase@Reflection@2@@Z,
0x10102460,0x3a,?getStringValue@?$SurfaceEnumPropDescriptor@$00W4SurfaceType@RBX@@@RBX@@UBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PBVDescribedBase@Reflection@2@@Z,
0x101024c0,0x3a,?getStringValue@?$SurfaceEnumPropDescriptor@$00W4InputType@Controller@RBX@@@RBX@@UBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PBVDescribedBase@Reflection@2@@Z,
0x10102610,0x3d,?setStringValue@?$SurfaceEnumPropDescriptor@$00W4SurfaceType@RBX@@@RBX@@UBE_NPAVDescribedBase@Reflection@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x10102650,0x3d,?setStringValue@?$SurfaceEnumPropDescriptor@$00W4InputType@Controller@RBX@@@RBX@@UBE_NPAVDescribedBase@Reflection@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x10105680,0x49,?toGrid@Dragger@RBX@@SA?AVVector3@G3D@@ABV34@@Z,
0x101056d0,0x86,?movePrimitives@Dragger@RBX@@CAXABV?$Array@PAVPrimitive@RBX@@@G3D@@ABVVector3@4@@Z,
0x10105820,0x50,?intersectingWorldOrOthers@Dragger@RBX@@CA_NABV?$Array@PAVPrimitive@RBX@@@G3D@@AAVContactManager@2@@Z,
0x10105870,0x95,?movePrimitivesDelta@Dragger@RBX@@CAXABV?$Array@PAVPrimitive@RBX@@@G3D@@ABVVector3@4@AAV54@@Z,
0x10105910,0x75,?searchUpFine@Dragger@RBX@@CAXABV?$Array@PAVPrimitive@RBX@@@G3D@@AAVVector3@4@AAVContactManager@2@@Z,
0x10105990,0x80,?searchDownFine@Dragger@RBX@@CAXABV?$Array@PAVPrimitive@RBX@@@G3D@@AAVVector3@4@AAVContactManager@2@@Z,
0x10105a10,0x80,?searchUpGross@Dragger@RBX@@CAXABV?$Array@PAVPrimitive@RBX@@@G3D@@AAVVector3@4@AAVContactManager@2@@Z,
0x10105a90,0x80,?searchDownGross@Dragger@RBX@@CAXABV?$Array@PAVPrimitive@RBX@@@G3D@@AAVVector3@4@AAVContactManager@2@@Z,
0x10105b10,0xfb,?safeMoveYDrop@Dragger@RBX@@SA?AVVector3@G3D@@ABV?$Array@PAVPrimitive@RBX@@@4@ABV34@AAVContactManager@2@@Z,
0x10105c10,0x129,?safeMoveNoDrop@Dragger@RBX@@SA?AVVector3@G3D@@ABV?$Array@PAVPrimitive@RBX@@@4@ABV34@AAVContactManager@2@@Z,
0x10105d40,0x191,?safeRotate@Dragger@RBX@@SAXABV?$Array@PAVPrimitive@RBX@@@G3D@@ABVMatrix3@4@AAVContactManager@2@@Z,
0x10107360,0x3a,?getFocusLookingAtGoal@ICharacterSubject@RBX@@AAE?AVCoordinateFrame@G3D@@ABV34@0@Z,
0x101073a0,0x9b,?goalFromDistance@ICharacterSubject@RBX@@AAE?AVCoordinateFrame@G3D@@ABV34@0M@Z,
0x101081d0,0x26e,?getSlowHit@ContactManager@RBX@@ABEPAVPrimitive@2@ABV?$Array@PAVPrimitive@RBX@@@G3D@@ABVRay@5@PBV?$Array@PBVPrimitive@RBX@@@5@PBVHitTestFilter@2@AAVVector3@5@MAA_N5@Z,
0x101086c0,0x1c9,?getFastHit@ContactManager@RBX@@ABEPAVPrimitive@2@ABVRay@G3D@@PBV?$Array@PBVPrimitive@RBX@@@5@PBVHitTestFilter@2@AAVVector3@5@AA_N4@Z,
0x10108890,0x8b,?getHit@ContactManager@RBX@@QBEPAVPrimitive@2@ABVRay@G3D@@PBV?$Array@PBVPrimitive@RBX@@@5@PBVHitTestFilter@2@AAVVector3@5@AA_N@Z,
0x10108920,0x104,?getHitLegacy@ContactManager@RBX@@QBEPAVPrimitive@2@ABVRay@G3D@@PBV32@PBVHitTestFilter@2@AAVVector3@5@AAMABM@Z,
0x10108aa0,0x86,?getHit@ContactManager@RBX@@QBEPAVPrimitive@2@ABVRay@G3D@@PBV?$vector@PBVPrimitive@RBX@@V?$allocator@PBVPrimitive@RBX@@@std@@@std@@PBVHitTestFilter@2@AAVVector3@5@AA_N@Z,
0x1010b320,0x9d,?getAxis@Face@RBX@@ABE?AVVector3@G3D@@H@Z,
0x101160e0,0x112,?onMouseDown@DragTool@RBX@@SAPAVMouseCommand@2@PAVPartInstance@2@ABVVector3@G3D@@ABV?$vector@PAVInstance@RBX@@V?$allocator@PAVInstance@RBX@@@std@@@std@@ABVUIEvent@2@PAVWorkspace@2@@Z,
0x101162f0,0xb6,?hitObjectOrPlane@MegaDragger@RBX@@QAE?AVVector3@G3D@@ABVUIEvent@2@@Z,
0x10116530,0x7c,?safeMoveYDrop@MegaDragger@RBX@@QAE?AVVector3@G3D@@ABV34@@Z,
0x101165b0,0x7c,?safeMoveNoDrop@MegaDragger@RBX@@QAE?AVVector3@G3D@@ABV34@@Z,
0x10116790,0xd1,??0MegaDragger@RBX@@QAE@PAVPartInstance@1@ABV?$vector@PAVPVInstance@RBX@@V?$allocator@PAVPVInstance@RBX@@@std@@@std@@PAVRootInstance@1@@Z,
0x10116870,0xbf,??0MegaDragger@RBX@@QAE@PAVPartInstance@1@ABV?$vector@V?$weak_ptr@VPartInstance@RBX@@@boost@@V?$allocator@V?$weak_ptr@VPartInstance@RBX@@@boost@@@std@@@std@@PAVRootInstance@1@@Z,
0x10117440,0xda,?getOrigin@Mouse@RBX@@QBE?AVCoordinateFrame@G3D@@XZ,
0x10117540,0x36,?getHit@Mouse@RBX@@QBE?AVCoordinateFrame@G3D@@XZ,
0x10117580,0x4d,??$getset@P8Mouse@RBX@@BE?AVCoordinateFrame@G3D@@XZH@?$PropDescriptor@VMouse@RBX@@VCoordinateFrame@G3D@@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@VCoordinateFrame@G3D@@@Reflection@RBX@@@std@@P8Mouse@2@BE?AVCoordinateFrame@G3D@@XZH@Z,
0x101175d0,0x4d,??$getset@P8Mouse@RBX@@BEPAVPartInstance@2@XZH@?$PropDescriptor@VMouse@RBX@@PAVPartInstance@2@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@PAVPartInstance@RBX@@@Reflection@RBX@@@std@@P8Mouse@2@BEPAVPartInstance@2@XZH@Z,
0x10117620,0x4d,??$getset@P8Mouse@RBX@@BEHXZH@?$PropDescriptor@VMouse@RBX@@H@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@H@Reflection@RBX@@@std@@P8Mouse@2@BEHXZH@Z,
0x10117670,0x5b,??$getset@P8Mouse@RBX@@BE?AVTextureId@2@XZP812@AEXABV32@@Z@?$PropDescriptor@VMouse@RBX@@VTextureId@2@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@VTextureId@RBX@@@Reflection@RBX@@@std@@P8Mouse@2@BE?AVTextureId@2@XZP852@AEXABV62@@Z@Z,
0x101176d0,0x99,??$?0P8Mouse@RBX@@BE?AVCoordinateFrame@G3D@@XZH@?$PropDescriptor@VMouse@RBX@@VCoordinateFrame@G3D@@@Reflection@RBX@@QAE@PBD0P8Mouse@2@BE?AVCoordinateFrame@G3D@@XZHW4Functionality@PropertyDescriptor@12@@Z,
0x10117950,0xc2,??0?$SignalDesc@VMouse@RBX@@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@QAE@PBD0@Z,
0x10120d00,0x21,?getPlayers@Players@Network@RBX@@QAE?AV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@XZ,
